ID,Date,Company,Title,Description,Function,Link,Link_picture
2486802584,2021-04-02,Bestwork English Institute,Pasantia Diseño Gráfico,"Company Description

Bestwork English Institute

Job Description

Se requiere diseñador gráfico para realizar su práctica profesional, que esté cursando su penúltimo o último año de carrera profesional, en prestigioso instituto de inglés Bestwork. Las funciones del cargo dicen relación con generación de propuestas y diseños de infografías, campañas de marketing y material de apoyo en general

Características De La Practica Profesional

 Jornada laboral:

Lunes a Viernes : 10:00 am - 20:00 pm (con una hora de colación)

 Remuneración: $115.000

 Duración de practica profesional: 2 a 3 meses app.","Diseño, Arte/Creatividad, Tecnología de la información",https://cl.linkedin.com/jobs/view/pasantia-dise%C3%B1o-gr%C3%A1fico-at-bestwork-english-institute-2486802584?refId=1n0nvI1ZKAMd8z0CNE3I0g%3D%3D&trackingId=M8glVUsaDPRUDe%2FSUj5C4w%3D%3D&position=22&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2579277239,2021-05-08,NTT,Onsite Engineer (L1) - NTT,"In a constantly changing world, we work together with our people, clients and communities to enable them to fulfill their potential to do great things. We believe that by bringing everyone together, we can solve problems using innovative technology that can create a world that is sustainable and secure. At NTT, we encourage you to remain continuously curious, as that is what keeps you fast, flexible and relevant. No two days will be the same but that is what will help you grow and realize your full potential.

The power is in your hands to do great things. It’s time to lead the change, be the authentic you, to solve difficult challenges, to set the pace of change and to unleash your potential.

Want to be a part of our team?

The MS Engineer (L1) is responsible for providing a managed service to clients to ensure that their IT infrastructure and systems remain operational through proactively identifying, investigating and resolving technical incidents and problems and to restore service to clients by managing incidents to resolution. Their primary objective is to ensure zero missed service level agreement conditions. The MS Engineer (L1) focuses on first line support for standard and low complexity incidents and service requests.

Radford Reference

Provides technical support to field engineers, technicians, and product support personnel who are diagnosing, troubleshooting, repairing and debugging complex electro/mechanical equipment, computer systems, complex software, or networked and/or wireless systems. Responds to situations where first-line product support has failed to isolate or fix problems in malfunctioning equipment or software. Reports design, reliability and maintenance problems or bugs to design engineering/software engineering. May be involved in customer installation and training. Provides support to customer/users where the product is highly technical or sophisticated in nature. Survey Tip: In software companies this position generally interacts directly with the customer/user when the product is highly technical or sophisticated in nature, such as with systems level software where the user has a technical background. In a less sophisticated environment, as with many applications products where the user is nontechnical, this position would generally interact with product support personnel and potentially the customer when the customer’s problem cannot be resolved directly by first-level resources.

Working at NTT

Key Roles And Responsibilities

Monitors client infrastructure and solutions

Identify problems and errors prior to or when they occur

Routinely identify common incidents and opportunities for avoidance as well as general opportunities for incident reduction

Investigate first line incidents assigned and identify the root cause of incidents and problems

Fulfil approved requests following agreed procedures

Provide telephonic or chat support to clients when required

Execute approved maintenance activities including patching and configuration changes

Follow the required handover procedures for shift changes to ensure service continuity

Report and escalate incidents where necessary

Ensure the efficient and comprehensive resolutions of incidents and requests

Proactively identify opportunities for work optimisation

Update existing knowledge articles or create new ones

Identify opportunities for work optimisation including opportunities for automation of work, request fulfilment, incident resolution and other general process improvement opportunities.

Knowledge, Skills And Attributes

Ability to communicate and work across different cultures and social groups

Ability to plans activities and projects well in advance, and takes into account possible changing circumstances

Ability to maintain a positive outlook at work

Ability to work well in a pressurised environment

Ability to work hard and put in longer hours when it is necessary

Ability to apply active listening techniques such as paraphrasing the message to confirm understanding, probing for further relevant information and refraining from interrupting

Ability to adapt to changing circumstances

Ability to place client at the forefront of all interactions, understanding their requirements and creating a positive client experience throughout the total client journey

Academic Qualifications

Diploma, degree or relevant qualification in IT/Computing (or demonstrated equivalent work experience)

Advantageous Certifications

Up to date and relevant ITIL certification (Foundation Level)

Cisco Certified Network Associate - Routing and Switching (CCNA-R/S)

Cisco Certified Network Associate - Wireless (CCNA-WL)

Riverbed Certified Solutions Associate - WAN Optimization (RCSA-W)

Cisco Certified Network Associate - Security (CCNA-SEC)

Check Point Certified Security Administrator (CCSA)

Check Point Certified Security Administrator NG with Application Intelligence (CCSA-NG AI)

VMware Certified Professional vSphere

IP, WINS, DHCP, DNC, etc

MS-Office, MS-Outlook, Symantec Backup Exec, Symantec EndPoint Protection, Symantec System Recovery, Citrix Go-To-Assist

MS-Active Directory

MS-Windows Server

MS-Windows XP Professional

MS-Windows Terminal Server

MS-Exchange Server

MS-SQL Server

MS-IIS Server

Citrix Metaframe

Switches and Routers

SonicWall Firewalls and SSL VPN Security Appliances

Cisco Firewalls and Routers

Cisco Certified Network Associate - Data Center (CCNA-DC)

MCSA+VCP, RHCE or equivalent

Cisco Certified Network Associate - Video (CCNA-VID)

Cisco Certified Network Associate - Voice (CCNA-V)

Additional Certifications

Cisco Certified Network Professional - Routing and Switching (CCNP-R/S)

Cisco Certified Network Professional - Wireless (CCNP-W)

Cisco Certified Network Professional - Security

Check Point Certified Security Expert (CCSE)

Certified Partner SE - Security

Cisco Certified Network Professional - Data Center (CCNP-DC)

Blue Coat Certified Proxy SG Professional

Cisco Certified Network Professional - Voice (CCNP-V)

Any of the above certifications is a plus. The MS – Services Engineer (L1) is expected to gain certifications relevant to services supported. Certifications carry additional weight on candidate’s qualification for the role.

Required Experience

Entry level experience or completion of relevant intern program

Entry level experience with troubleshooting and providing support required in network/ data centre/ systems/ storage administration and monitoring Services within a medium to large ICT organisation.

Working knowledge of management agent, redundancy concepts, and products within the supported technical domain (i.e. Network, Data Center, Telephony, Exchange, Storage, Cloud, Backup etc)

What will make you a good fit for the role?

Standard Career Level Descriptor For Job Level

Develops professional experience

Applies policy and procedures to solve variety of issues

Problems are moderate in nature

Build productive internal and external working relationships

Receives general instructions on routine work

Receives detailed instructions on new work

Typically needs a Bachelor’s or equivalent and entry or basic level experience; or an advanced or equivalent degree without experience; or equivalent work experience

Join our growing global team and accelerate your career with us. Apply today.

Equal opportunity employer 

NTT is proud to be an equal opportunity employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, color, sex, religion, national origin, disability, pregnancy, marital status, sexual orientation, gender reassignment, veteran status, or other protected category.","Ingeniería, Tecnología de la información",https://cl.linkedin.com/jobs/view/onsite-engineer-l1-ntt-at-ntt-2579277239?refId=1n0nvI1ZKAMd8z0CNE3I0g%3D%3D&trackingId=sU10o0rYuuHmLa8YSAXDLw%3D%3D&position=23&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2551646340,2021-05-15,Empresa estándar,ENCARGADO ÁREA DE ADUANA INTERNA - STGO,"Importante consultora de RR.HH. requiere a un Jefe de Aduana Interina, para empresa dedicada al rubro de los metales.

Será el responsable de elaborar y ejecutar las políticas y procedimientos que permitan controlar los movimientos de entrada y salida de mercaderías en las bodegas de la compañía.

Principales Funciones

 Responsable de organizar y coordinar las tareas y funciones del personal de las porterías de bodega

 Responsable del control documental de los movimientos de entrada y salida de bodega

 Supervisar la descarga y carga de la bodega externa

 Realizar visitas a puerto para presenciar la descarga de mercaderías de manera de asegurar la integridad de los materiales.

 Reportar periódicamente los resultados de las revisiones.

 Desarrollar y proponer mejoras a los procedimientos para optimizar el uso de recursos en su área.

Requisitos

 Título de contador auditor.

 Experiencia de 3 a 4 años en bodegas de empresas comercializadoras de tamaño mediano, idealmente como jefe de bodega

 Manejo avanzado de excel.","Gestión, Manufactura",https://cl.linkedin.com/jobs/view/encargado-%C3%A1rea-de-aduana-interna-stgo-at-empresa-est%C3%A1ndar-2551646340?refId=1n0nvI1ZKAMd8z0CNE3I0g%3D%3D&trackingId=EQWR8cg7quxHJfPlgnjVMw%3D%3D&position=24&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2486805467,2021-04-02,Bestwork English Institute,Pasantia Diseño Gráfico,"Company Description

Bestwork English Institute

Job Description

Se requiere diseñador gráfico para realizar su práctica profesional, que esté cursando su penúltimo o último año de carrera profesional, en prestigioso instituto de inglés Bestwork. Las funciones del cargo dicen relación con generación de propuestas y diseños de infografías, campañas de marketing y material de apoyo en general

Características De La Practica Profesional

 Jornada laboral:

Lunes a Viernes : 10:00 am - 20:00 pm (con una hora de colación)

 Remuneración: $115.000

 Duración de practica profesional: 2 a 3 meses app.","Diseño, Arte/Creatividad, Tecnología de la información",https://cl.linkedin.com/jobs/view/pasantia-dise%C3%B1o-gr%C3%A1fico-at-bestwork-english-institute-2486805467?refId=1n0nvI1ZKAMd8z0CNE3I0g%3D%3D&trackingId=AyypEfe4YofdLqdnSA2tTg%3D%3D&position=25&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2493352192,2021-04-07,Bestwork English Institute,Pasantia Diseño Gráfico,"Company Description

Bestwork English Institute

Job Description

Se requiere diseñador gráfico para realizar su práctica profesional, que esté cursando su penúltimo o último año de carrera profesional, en prestigioso instituto de inglés Bestwork. Las funciones del cargo dicen relación con generación de propuestas y diseños de infografías, campañas de marketing y material de apoyo en general

Características De La Practica Profesional

 Jornada laboral:

Lunes a Viernes : 10:00 am - 20:00 pm (con una hora de colación)

 Remuneración: $115.000

 Duración de practica profesional: 2 a 3 meses app.","Diseño, Arte/Creatividad, Tecnología de la información",https://cl.linkedin.com/jobs/view/pasantia-dise%C3%B1o-gr%C3%A1fico-at-bestwork-english-institute-2493352192?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=L1FasO3ixuFs%2B4dPBcj1xw%3D%3D&position=1&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2587532548,2021-05-13,Hospital Publico,Se busca: Estudiantes de Enfermeria de 5to año o internos de la carrera,"Company Description

Hospital Publico

Job Description

Se busca:

Estudiantes de Enfermeria de 5to año o internos de la carrera, para 4to turno (24 horas + 3 días libres), en modalidad de honorarios. Para hospital de santiago centro, con pacientes covid.

Requisitos: certificado que acredite nivel academico (excluyente). No es necesaria la exp.

Se les enviara un mensaje a quienes postulen para enviar sus antecedentes a un correo institucional.

Renta: 800.000 pesos + alimentacion + turnos extras.",Atención médica,https://cl.linkedin.com/jobs/view/se-busca-estudiantes-de-enfermeria-de-5to-a%C3%B1o-o-internos-de-la-carrera-at-hospital-publico-2587532548?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=XygoJ5I2itgdEUJxUSXHGg%3D%3D&position=2&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2577029552,2021-06-01,RESEARCH TOPO,CONDUCTOR MOVILIZADOR INTERNO CAMION ARTICULADO,"Company Description

RESEARCH TOPO

Job Description

NECESITAMOS CONDUCTORES DE TRACTO RAMPLA MOVILIZADORES INTERNOS PARA DESEMPEÑAR LABORES EN LA SIGUIENTES UBICACIONES:

NOVICIADO CENCOSUD (PUDAHUEL)

VESPUCIO CON SAN PABLO (PUDAHUEL)

AVENIDA LO ESPEJO TRADIS FALABELLA (LO ESPEJO)

SODIMAC (LA FARFANA)

TRABAJO SOLO MOVILIZAR RAMPLAS (TRACTOREO) CUMPLIENDO UN HORARIO LLEGANDO TODOS LOS DIAS A CASA","Gestión, Manufactura",https://cl.linkedin.com/jobs/view/conductor-movilizador-interno-camion-articulado-at-research-topo-2577029552?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=rA7zOUYpYIGVxDKQZl%2FhiQ%3D%3D&position=3&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2577135548,2021-06-01,Grafton Recruitment Chile,Pasantía Egresados Técnico Prevención Riesgos - Las Condes,"Consultora de RRHH se encuentra en búsqueda de un Técnico en Prevención de Riesgos para desempeñarse en la Comuna de Las Condes.

Principales Funciones

Agendamiento y coordinación de horas para exámenes médicos pre u ocupacionales y PCR

 Realizar seguimiento y entregar informes al cliente interno de los exámenes agendados en conjunto con los costos relacionados

Responsable de la Inscripción y seguimiento para capacitaciones obligatorias

Participación en inspecciones y observaciones de seguridad.

Apoya la gestión de matriz de riesgos.

Colaborar en la ejecución del plan de emergencia.

Seguimiento a los documentos que se genere en la plataforma para firma digital tales como: entrega del reglamento interno de higiene y seguridad, entrega de obligación de informar, recepción de elementos 

Ergonómicos, recepción de elementos de protección personal, otras capacitaciones obligatorias, entre otros documentos.

Apoyo en el envío de material de prevención y solicitud para la confección con nuestro cliente interno.

Apoyo en la confección de informes

Requisitos

Egresado de Técnico en Prevención de Riesgos

Conocimientos de la ley 16.744 y principales decretos suplementario

Manejo de Outlook y Office, con nivel de Excel Básico

Disponibilidad Inmediata","Ingeniería, Tecnología de la información",https://cl.linkedin.com/jobs/view/pasant%C3%ADa-egresados-t%C3%A9cnico-prevenci%C3%B3n-riesgos-las-condes-at-grafton-recruitment-chile-2577135548?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=%2BZ0eFgDF%2B1Sbm9npZuM2JQ%3D%3D&position=4&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2551648043,2021-05-15,Grafton Recruitment Chile,ENCARGADO ÁREA DE ADUANA INTERNA - STGO - Santiago,"Importante consultora de RR.HH. requiere a un Jefe de Aduana Interina, para empresa dedicada al rubro de los metales.

Será el responsable de elaborar y ejecutar las políticas y procedimientos que permitan controlar los movimientos de entrada y salida de mercaderías en las bodegas de la compañía.

Principales Funciones

 Responsable de organizar y coordinar las tareas y funciones del personal de las porterías de bodega

 Responsable del control documental de los movimientos de entrada y salida de bodega

 Supervisar la descarga y carga de la bodega externa

 Realizar visitas a puerto para presenciar la descarga de mercaderías de manera de asegurar la integridad de los materiales.

 Reportar periódicamente los resultados de las revisiones.

 Desarrollar y proponer mejoras a los procedimientos para optimizar el uso de recursos en su área.

Requisitos

 Título de contador auditor.

 Experiencia de 3 a 4 años en bodegas de empresas comercializadoras de tamaño mediano, idealmente como jefe de bodega

 Manejo avanzado de excel.","Gestión, Manufactura",https://cl.linkedin.com/jobs/view/encargado-%C3%A1rea-de-aduana-interna-stgo-santiago-at-grafton-recruitment-chile-2551648043?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=LkdARWZA5iEVRLrsNY9VJg%3D%3D&position=5&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2577139090,2021-06-01,Grafton Recruitment Chile,Egresado Técnico Prevención Riesgos - Las Condes (PASANTÍA),"Consultora de RRHH se encuentra en búsqueda de un Técnico en Prevención de Riesgos para desempeñarse en la Comuna de Las Condes.

Principales Funciones

Agendamiento y coordinación de horas para exámenes médicos pre u ocupacionales y PCR

 Realizar seguimiento y entregar informes al cliente interno de los exámenes agendados en conjunto con los costos relacionados

Responsable de la Inscripción y seguimiento para capacitaciones obligatorias

Participación en inspecciones y observaciones de seguridad.

Apoya la gestión de matriz de riesgos.

Colaborar en la ejecución del plan de emergencia.

Seguimiento a los documentos que se genere en la plataforma para firma digital tales como: entrega del reglamento interno de higiene y seguridad, entrega de obligación de informar, recepción de elementos 

Ergonómicos, recepción de elementos de protección personal, otras capacitaciones obligatorias, entre otros documentos.

Apoyo en el envío de material de prevención y solicitud para la confección con nuestro cliente interno.

Apoyo en la confección de informes

Requisitos

Egresado de Técnico en Prevención de Riesgos

Conocimientos de la ley 16.744 y principales decretos suplementario

Manejo de Outlook y Office, con nivel de Excel Básico

Disponibilidad Inmediata","Ingeniería, Tecnología de la información",https://cl.linkedin.com/jobs/view/egresado-t%C3%A9cnico-prevenci%C3%B3n-riesgos-las-condes-pasant%C3%ADa-at-grafton-recruitment-chile-2577139090?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=do68Zfkfa%2BN6j4FCc2ubGA%3D%3D&position=6&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2586122869,2021-06-06,Hospital Publico,Estudiantes de Enfermería de 5to año o internos de la carrera,"Company Description

Hospital Publico

Job Description

Estudiantes de Enfermeria de 5to año o internos de la carrera, para 4to turno (24 horas + 3 días libres), en modalidad de honorarios. Para hospital de santiago centro, con pacientes covid.

Requisitos: certificado que acredite nivel academico (excluyente). No es necesaria la exp.

Renta: 800.000 pesos + alimentacion + turnos extras.",Atención médica,https://cl.linkedin.com/jobs/view/estudiantes-de-enfermer%C3%ADa-de-5to-a%C3%B1o-o-internos-de-la-carrera-at-hospital-publico-2586122869?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=6W9g%2BVSumLKu1c%2B6jk53sA%3D%3D&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2555615056,2021-05-12,Spread,Analista de Operaciones Internas,"Trabajamos en un ambiente inclusivo, diverso y donde todas las ideas son escuchadas. Somos un equipo nuevo y joven que se está formando.

Nos encontramos en la búsqueda de un Analista de Operaciones Internas.

¿Qué vas a hacer?

Generación de informes y documentación para el cliente mandante.

Planificar y desarrollar acciones de mejora continua de la oficina.

Labores de apoyo administrativo y logístico al Jefe de Bodega.

Revisión, estimación y adquisición de provisiones.

Control de inventario.

Gestión documental y de archivo.

Manejo de Proveedores.

Registro, control y administración de caja chica.

Apoyar en regularizaciones de desviaciones referentes a la operación.

¿Qué necesitas para postular?

TSU o Licenciado en Administración de Empresas.

Manejo de Excel nivel Intermedio.

Habilidades para manejo de programas informáticos.

Mínimo 1 año de experiencia en cargos administrativos.

Conocimientos o experiencia en logística y transporte (Deseable, no excluyente).

Licencia de conducir clase B (Deseable, no excluyente).

Beneficios

Renta líquida de 700.000 clp.

Beneficios de la empresa.

Horario de trabajo: jornada bajo articulo 22.

Lugar de trabajo: comuna de Independencia.

¡No dudes postular a esta oferta laboral, estarás aplicando a una empresa con gran clima laboral y proyección!

Duración del contrato: 3 meses a plazo fijo con posibilidad de pasar a indefinido.","Gestión, Manufactura",https://cl.linkedin.com/jobs/view/analista-de-operaciones-internas-at-spread-2555615056?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=sK1Q0pKNFFEt9sEkAr3P8g%3D%3D&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2583601316,2021-06-04,Hospital de asistencia,Internos de Enfermería / Hospital de Santiago,"Company Description

Hospital de asistencia

Job Description

Se requiere Estudiantes de 5to año de Enfermería para diversos servicios de Hospital de Santiago

Requisitos

 Contar con registro que demuestre cursar 5to año de Enfermería (con ramos de pregrado cursados)

Condiciones

 Salario: $800.000 Bruto al mes

 Horario: Cuarto Turno 24x3

 Contrato a Honorarios

 Realizara funciones de Tens

Beneficio

 Se provee almuerzo dentro del casino","Educación, Formación",https://cl.linkedin.com/jobs/view/internos-de-enfermer%C3%ADa-hospital-de-santiago-at-hospital-de-asistencia-2583601316?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=V%2FMRdJYHFeGEYebIS1R4Aw%3D%3D&position=9&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2422475629,2021-01-29,Seal Corp Spa,CHOFER BUS- MINIBUS LIC A2/A3 MIN ESCONDIDA (LIC INTERNA VIGENTE),"Company Description

Seal Corp Spa

Job Description

Se necesita Conductor de Bus- Minibus para PARADA DE PLANTA MINERA ESCONDIDA

Requisitos

Credencial Interna MEL Bus - Minibus (VIGENTE)

Licencia Profesional A2 y/o A3

Exámenes y cero daño vigente (Deseable)

EVALUACIÓN 3D CEIM (Deseable)

Residencia en la 2 región (si tiene todo vigente puede ser desde la 4 región al norte)

ADJUNTAR COPIA DE LICENCIA INTERNA MEL EN EL CURRÍCULUM

SOLO SE CONSIDERARÁN LOS POSTULANTES QUE TENGAN VIGENTE LA LICENCIA INTERNA MEL YA QUE AL SER PARADA DE PLANTA, HAY POCO TIEMPO PARA SOLICITUDES O RENOVACIONES","Gestión, Manufactura",https://cl.linkedin.com/jobs/view/chofer-bus-minibus-lic-a2-a3-min-escondida-lic-interna-vigente-at-seal-corp-spa-2422475629?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=BCpZD66GL7vSwvYBtkYkpw%3D%3D&position=10&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2572862975,2021-05-29,Empresa estándar,Jefe/a de Aduana Interna (Logística)- Quilicura,"Consultora de RRHH se encuentra en búsqueda de Jefe/a de Aduana Interna para empresa ubicada en Quilicura.

Objetivo del cargo

 Responsable de elaborar y ejecutar políticas y procedimientos que permitan controlar los movimientos de entrada y salida de mercaderías en las bodegas de la compañía.

Funciones

Responsable de organizar y coordinar las tareas y funciones del personal de las porterías de bodega

Responsable del Control documental de los movimientos de entrada y salida de bodega,

Supervisar la descarga y carga de la Bodega externa

Realizar visitas a puerto para presenciar la descarga de mercaderías de manera de asegurar la integridad de los materiales.

Reportar periódicamente los resultados de las revisiones.

Desarrollar y proponer mejoras a los procedimientos para optimizar el uso de recursos en su área.

Requisitos

 Titulado de una carrera nivel superior relacionada al área.

 Experiencia de 3 a 4 años en bodegas de empresas comercializadoras de tamaño mediano, idealmente como jefe de bodega.

 Manejo excel intermedio - avanzado.

 Experiencia en industria del acero (Deseable).

Condiciones

Lugar de trabajo Quilicura

 Horario: Lunes a jueves de 08:30 hrs a 18:15 hrs, viernes hasta 17:00 hrs.

Renta: $900.000 líquido

Beneficios: Casino, aguinaldos fiestas patrias, navidad.","Otro, Tecnología de la información, Gestión",https://cl.linkedin.com/jobs/view/jefe-a-de-aduana-interna-log%C3%ADstica-quilicura-at-empresa-est%C3%A1ndar-2572862975?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=KirRJuJu6ejDyEIidi2UUA%3D%3D&position=11&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2565939746,2021-05-25,Empresa estándar,Jefe/a de Aduana Interna - Quilicura,"Consultora de RRHH se encuentra en búsqueda de Jefe/a de Aduana Interna para empresa ubicada en Quilicura.

Objetivo del cargo

 Responsable de elaborar y ejecutar políticas y procedimientos que permitan controlar los movimientos de entrada y salida de mercaderías en las bodegas de la compañía.

Funciones

Responsable de organizar y coordinar las tareas y funciones del personal de las porterías de bodega

Responsable del Control documental de los movimientos de entrada y salida de bodega,

Supervisar la descarga y carga de la Bodega externa

Realizar visitas a puerto para presenciar la descarga de mercaderías de manera de asegurar la integridad de los materiales.

Reportar periódicamente los resultados de las revisiones.

Desarrollar y proponer mejoras a los procedimientos para optimizar el uso de recursos en su área.

Requisitos

 Titulado de una carrera nivel superior relacionada al área.

 Experiencia de 3 a 4 años en bodegas de empresas comercializadoras de tamaño mediano, idealmente como jefe de bodega.

 Manejo excel intermedio - avanzado.

 Experiencia en industria del acero (Deseable).

Condiciones

Lugar de trabajo Quilicura

 Horario: Lunes a jueves de 08:30 hrs a 18:15 hrs, viernes hasta 17:00 hrs.

Renta: $900.000 líquido

Beneficios: Casino, aguinaldos fiestas patrias, navidad.","Negocios, Gestión, Desarrollo empresarial",https://cl.linkedin.com/jobs/view/jefe-a-de-aduana-interna-quilicura-at-empresa-est%C3%A1ndar-2565939746?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=b71GltSi3GgTqGQznWiiMA%3D%3D&position=12&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2546095258,2021-05-12,ECHEVERRIA IZQUIERDO,Memoristas Ingeniería Civil 6 meses Pasantía,"Será el encargado de desarrollar su memoria o proyecto de título mientras en paralelo se desarrolla dentro del área de Plan. y Procesos De parte del equipo de equipo de selección de Echeverria Izquierdo buscamos a Ingeniero Civil que quiera desarrollar su memoria o tesis con nosotros en la Gerencia de Planificación y Procesos Corporativos por un periodo de 6 meses con posibilidad de extender. Nuestro candidato ideal deberá desarrollar las-... (Más información al postular)

Metropolitana, Las Condes 11/05/2021 Reservado Jornada Completa

 REQUISITOS SOLICITADOS 

Experiencia

 Nivel educacional:

No requerida","Marketing, Relaciones públicas, Redacción y revisión",https://cl.linkedin.com/jobs/view/memoristas-ingenier%C3%ADa-civil-6-meses-pasant%C3%ADa-at-echeverria-izquierdo-2546095258?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=tl2oPfLVwOFX5eEGle74Cg%3D%3D&position=13&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
2572802554,2021-05-29,Echeverría Izquierdo,426514-Memoristas Ingeniería Civil 6 meses Pasantía,"Company Description

Echeverría Izquierdo

Job Description

* Descripción de la Empresa:

Somos una empresa líder en el rubro de la construcción con más de

40 años de trayectoria. Estamos presente a lo largo de todo Chile, y

también con presencia internacional, contando con más de 7.000

colaboradores.

Estamos presentes en las obras más importantes del país, tanto en el

ámbito público como privado, construyendo con foco en la innovación

y con una constante preocupación en las personas.

 Misión del cargo:

Será el encargado de desarrollar su memoria o proyecto de título

mientras en paralelo se desarrolla dentro del área de Plan. y

Procesos

 Descripción Funciones del Cargo:

De parte del equipo de equipo de selección de Echeverria Izquierdo

buscamos a Ingeniero Civil que quiera desarrollar su memoria o tesis

con nosotros en la Gerencia de Planificación y Procesos Corporativos

por un periodo de 6 meses con posibilidad de extender. Nuestro

candidato ideal deberá desarrollar las siguientes funciones: - Ser

capaz de identificar proceso críticos de las unidades de negoció e

implementar oportunidades de mejoras. - Poder generar propuestas de

calor en las operaciones de cada negocio - Llevar a cabo procesos del

área Deseable: - Manejo de software - Gestión de proyectos Por

nuestra parte te ofrecemos la parte de ser parte de un equipo de

profesional donde podrás desarrollarte con autonomía, entregar tu

opinión y desarrollar ideas. Además, contamos con tarjeta de

alimentación.

 Requisitos:

Alumnos de Ingeniería Civil que se encuentren en proceso de

titulación.

Ser capaz de identificar procesos críticos y optimizarlos

Experiencia en gestión de proyectos

 Condiciones Oferta:

 Beneficios:

Tarjeta de Alimentación

 Descripción Proceso de Selección:

El proceso de selección se realiza a través de AIRA - plataforma de

reclutamiento diseñado para mejorar tu experiencia de postulación.

Para Postular Solo Necesitas

 Postular a la oferta

 Revisar tu mail

 Ingresar a AIRA y contestar las preguntas y/o pruebas solicitadas

Luego, si vemos que tu perfil se ajusta a lo que estamos buscando, te

contactaremos por mail (a través de AIRA).","Marketing, Relaciones públicas, Redacción y revisión",https://cl.linkedin.com/jobs/view/426514-memoristas-ingenier%C3%ADa-civil-6-meses-pasant%C3%ADa-at-echeverr%C3%ADa-izquierdo-2572802554?refId=wg9T3BpllXZAJIrwOEMuVw%3D%3D&trackingId=ciq7kxXrJKIfpV4i5xCwOw%3D%3D&position=14&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,https://static-exp1.licdn.com/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e
